鄉鎮市區,交易標的,土地區段位置-建物區段門牌,土地移轉總面積-平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,屋齡,建物移轉總面積-平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價-元,單價-每平方公尺,車位類別,車位移轉總面積-平方公尺,車位總價-元,備註,地所狀態
南區,房地(土地+建物)+車位,樹子腳段661~690地號,18.37,住,,,10709,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,140,2,2,1,有,無,7790000,66365,坡道平面,38.44,1050000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,21.39,住,,,10706,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,154.59,3,2,2,有,無,9250000,66397,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,18.37,住,,,10803,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,140,2,2,1,有,無,7800000,66463,坡道平面,38.44,1050000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,21.39,住,,,10705,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,153.43,3,2,2,有,無,9190000,66539,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,21.39,住,,,10705,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,153.43,3,2,2,有,無,9200000,66622,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,27.01,住,,,10807,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,185.47,3,2,2,有,無,10880000,66788,坡道平面,37.39,990000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,25.5,住,,,10711,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,210.1,3,2,2,有,無,11000000,66807,坡道平面,76.88,2100000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,23.34,住,,,10708,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,167.85,3,2,2,有,無,9700000,66842,坡道平面,38.44,1050000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,21.39,住,,,10705,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,154.37,3,2,2,有,無,9290000,66848,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,18.37,住,,,10710,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,140,2,2,1,有,無,7900000,66857,坡道平面,38.44,1110000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,27.01,住,,,10804,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,184.75,3,2,2,有,無,10900000,66913,坡道平面,38.44,1110000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,21.39,住,,,10705,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,154.59,3,2,2,有,無,9330000,67057,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,25.28,住,,,10709,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,171.66,3,2,2,有,無,10050000,67107,坡道平面,38.44,1110000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,31.55,住,,,10806,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,246.27,4,2,2,有,無,13780000,67182,坡道平面,76.88,2400000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,21.39,住,,,10708,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,154.59,3,2,2,有,無,9350000,67222,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,23.55,住,,,10710,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,206.29,3,2,2,有,無,10800000,67228,坡道平面,76.88,2100000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,25.5,住,,,10802,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,172.3,3,2,2,有,無,10150000,67378,坡道平面,37.39,1060000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,21.39,住,,,10706,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,153.49,3,2,2,有,無,9300000,67421,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,28.96,住,,,10705,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,195.99,4,2,2,有,無,12280000,67511,坡道平面,33.35,1300000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,31.55,住,,,10712,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,246.27,4,2,2,有,無,13660000,67536,坡道平面,76.88,2220000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,10.69,住,,,10705,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,96.23,1,2,1,有,無,5450000,67589,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,27.01,住,,,10803,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,184.75,3,2,2,有,無,10950000,67665,坡道平面,38.44,1050000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,27.23,住,,,10806,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,224.96,3,2,2,有,無,12130000,67734,坡道平面,76.88,2100000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,25.5,住,,,10810,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,172.3,3,2,2,有,無,10200000,67749,坡道平面,37.39,1060000,售價包含裝潢或家電。;,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,31.55,住,,,10804,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,246.27,4,2,2,有,無,13880000,67773,坡道平面,76.88,2400000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,18.15,住,,,10707,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,138.71,2,2,1,有,無,7850000,67817,坡道平面,38.44,1050000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,24.06,住,,,10706,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,168.57,3,2,2,有,無,10400000,67926,坡道平面,34.6,1300000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,16.04,住,,,10705,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,129.75,2,2,1,有,無,7750000,67946,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,24.06,住,,,10706,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,168.63,3,2,2,有,無,10500000,68007,坡道平面,33.35,1300000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,10.69,住,,,10705,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,95.23,1,2,1,有,無,5410000,68035,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物),下橋子頭段181~210地號,15.6,住,,,10712,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,97.73,2,2,1,有,無,6650000,68045,,0,0,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,21.39,住,,,10707,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,154.59,3,2,2,有,無,9550000,68047,坡道平面,33.35,1300000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,28.96,住,,,10706,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,196.03,4,2,2,有,無,12290000,68079,坡道平面,34.6,1300000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,29.41,住,,,10709,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,229.34,4,2,2,有,無,13580000,68126,坡道平面,66.7,2500000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,27.44,住,,,10708,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,224.23,3,2,2,有,無,12150000,68127,坡道平面,75.83,2040000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,25.5,住,,,10710,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.35,3,2,2,有,無,10250000,68194,坡道平面,38.44,1050000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,18.37,住,,,10712,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,140,2,2,1,有,無,7980000,68236,坡道平面,38.44,1050000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,18.15,住,,,10803,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,138.71,2,2,1,有,無,7900000,68316,坡道平面,38.44,1050000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,27.23,住,,,10801,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,223.19,3,2,2,有,無,12100000,68348,坡道平面,76.88,2100000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,31.55,住,,,10804,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,246.27,4,2,2,有,無,13980000,68363,坡道平面,76.88,2400000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,23.55,住,,,10810,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,205.24,3,2,2,有,無,11200000,68387,坡道平面,75.83,2350000,售價包含裝潢或家電。;,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,16.04,住,,,10706,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,129.12,2,2,1,有,無,7750000,68393,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,16.04,住,,,10705,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,129.84,2,2,1,有,無,7800000,68401,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,25.72,住,,,10711,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,210.74,3,2,2,有,無,11580000,68416,坡道平面,75.83,2350000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,18.37,住,,,10707,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,140,2,2,1,有,無,8000000,68432,坡道平面,38.44,1050000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,18.37,住,,,10805,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,140,2,2,1,有,無,8010000,68531,坡道平面,38.44,1050000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,16.04,住,,,10705,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,131.08,2,2,1,有,無,8000000,68556,坡道平面,33.35,1300000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,25.28,住,,,10709,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,171.66,3,2,2,有,無,10250000,68608,坡道平面,38.44,1110000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,25.28,住,,,10707,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,171.66,3,2,2,有,無,10200000,68683,坡道平面,38.44,1050000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,28.96,住,,,10706,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,195.99,4,2,2,有,無,12480000,68741,坡道平面,33.35,1300000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,21.39,住,,,10706,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,154.37,3,2,2,有,無,9520000,68749,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,16.04,住,,,10705,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,130.45,2,2,1,有,無,7880000,68795,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,27.01,住,,,10802,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,186.52,3,2,2,有,無,11300000,68814,坡道平面,38.44,1110000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,18.15,住,,,10710,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,138.71,2,2,1,有,無,7950000,68814,坡道平面,38.44,1050000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,28.96,住,,,10704,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,195.99,4,2,2,有,無,12400000,68864,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,21.39,住,,,10706,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,154.59,3,2,2,有,無,9650000,68872,坡道平面,33.35,1300000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,27.01,住,,,10709,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,186.52,3,2,2,有,無,11250000,68882,坡道平面,38.44,1050000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,16.04,住,,,10705,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,129.12,2,2,1,有,無,7800000,68915,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,27.01,住,,,10804,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,184.75,3,2,2,有,無,11140000,68963,坡道平面,38.44,1050000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,16.04,住,,,10706,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,127.6,2,2,1,有,無,7700000,68966,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,10.69,住,,,10709,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,95.7,1,2,1,有,無,5500000,68966,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,18.15,住,,,10710,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,138.71,2,2,1,有,無,8120000,69014,坡道平面,38.44,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,27.23,住,,,10709,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,223.19,3,2,2,有,無,12200000,69032,坡道平面,76.88,2100000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,21.39,住,,,10706,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,154.37,3,2,2,有,無,9760000,69079,坡道平面,33.35,1400000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,21.39,住,,,10705,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,153.49,3,2,2,有,無,9500000,69086,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,21.39,住,,,10705,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,153.43,3,2,2,有,無,9500000,69121,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,25.5,住,,,10711,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.35,3,2,2,有,無,10380000,69157,坡道平面,38.44,1050000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,27.01,住,,,10807,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,186.52,3,2,2,有,無,11360000,69219,坡道平面,38.44,1110000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,24.06,住,,,10706,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,168.42,3,2,2,有,無,10550000,69223,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,16.04,住,,,10705,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,129.84,2,2,1,有,無,7880000,69230,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,25.5,住,,,10710,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.35,3,2,2,有,無,10450000,69231,坡道平面,38.44,1110000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,31.55,住,,,10801,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,246.27,4,2,2,有,無,14130000,69248,坡道平面,76.88,2400000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,24.06,住,,,10705,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,168.42,3,2,2,有,無,10560000,69297,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,27.23,住,,,10708,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,223.19,3,2,2,有,無,12360000,69305,坡道平面,76.88,2220000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,23.55,住,,,10809,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,206.29,3,2,2,有,無,11080000,69315,坡道平面,76.88,2110000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,25.28,住,,,10801,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,170.61,3,2,2,有,無,10300000,69359,坡道平面,37.39,1060000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,18.37,住,,,10712,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,140,2,2,1,有,無,8100000,69417,坡道平面,38.44,1050000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,18.37,住,,,10802,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,140,2,2,1,有,無,8160000,69417,坡道平面,38.44,1110000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,27.23,住,,,10806,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,223.91,3,2,2,有,無,12450000,69422,坡道平面,75.83,2170000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,31.55,住,,,10708,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,246.27,4,2,2,有,無,13980000,69426,坡道平面,76.88,2220000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,25.28,住,,,10804,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,171.66,3,2,2,有,無,10300000,69434,坡道平面,38.44,1050000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,25.5,住,,,10708,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.35,3,2,2,有,無,10480000,69454,坡道平面,38.44,1110000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,10.69,住,,,10705,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,96.7,1,2,1,有,無,5600000,69455,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,10.69,住,,,10709,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,96.7,1,2,1,有,無,5700000,69455,坡道平面,33.35,1300000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,25.5,住,,,10708,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.35,3,2,2,有,無,10490000,69528,坡道平面,38.44,1110000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,23.34,住,,,10708,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,167.85,3,2,2,有,無,10050000,69546,坡道平面,38.44,1050000,,2(資料揭露)
南區,房地(土地+建物),下橋子頭段181~210地號,15.6,住,,,10708,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,97.73,2,2,1,有,無,6800000,69579,,0,0,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,21.39,住,,,10705,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,153.49,3,2,2,有,無,9560000,69585,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,24.06,住,,,10705,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,168.42,3,2,2,有,無,10600000,69594,坡道平面,33.35,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,31.55,住,,,10801,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,246.27,4,2,2,有,無,14190000,69603,坡道平面,76.88,2400000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,18.15,住,,,10711,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,137.66,2,2,1,有,無,8050000,69712,坡道平面,37.39,1060000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,27.01,住,,,10801,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,184.75,3,2,2,有,無,11400000,69715,坡道平面,38.44,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,27.01,住,,,10803,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,184.75,3,2,2,有,無,11400000,69715,坡道平面,38.44,1200000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,25.28,住,,,10709,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,171.66,3,2,2,有,無,10400000,69734,坡道平面,38.44,1110000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段181~210地號,24.06,住,,,10705,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,167.32,3,2,2,有,無,10650000,69792,坡道平面,33.35,1300000,,2(資料揭露)
南區,房地(土地+建物)+車位,樹子腳段661~690地號,18.37,住,,,10712,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,140,2,2,1,有,無,8140000,69811,坡道平面,38.44,1050000,,2(資料揭露)
