鄉鎮市區,交易標的,土地區段位置-建物區段門牌,土地移轉總面積-平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,屋齡,建物移轉總面積-平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價-元,單價-每平方公尺,車位類別,車位移轉總面積-平方公尺,車位總價-元,備註,地所狀態
,車位,,0,,,,10306,,0,其他,住家用,鋼筋混凝土造,,0,35.41,0,0,0,有,無,1230000,,坡道平面,35.41,1230000,,2(資料揭露)
,車位,,0,,,,10504,,0,其他,住家用,鋼筋混凝土造,,0,35.41,0,0,0,有,無,1400000,,坡道平面,35.41,1400000,,2(資料揭露)
,車位,,0,,,,10307,,0,其他,住家用,鋼筋混凝土造,,0,35.41,0,0,0,有,無,1430000,,坡道平面,35.41,1430000,,2(資料揭露)
,車位,,0,,,,10608,,26,其他,停車空間,鋼筋混凝土造,,0,34.15,0,0,0,有,無,1390000,,坡道平面,34.15,1390000,,2(資料揭露)
,車位,,0,,,,10504,,0,其他,住家用,鋼筋混凝土造,,0,35.41,0,0,0,有,無,1450000,,坡道平面,35.41,1450000,,2(資料揭露)
,車位,,0,,,,10504,,0,其他,住家用,鋼筋混凝土造,,0,35.41,0,0,0,有,無,1450000,,坡道平面,35.41,1450000,,2(資料揭露)
,車位,,0,,,,10601,,0,其他,住家用,鋼筋混凝土造,,0,35.41,0,0,0,有,無,1460000,,坡道平面,35.41,1460000,,2(資料揭露)
,車位,,0,,,,10508,,26,其他,停車空間,鋼筋混凝土造,,0,34.15,0,0,0,有,無,1450000,,坡道平面,34.15,1450000,,2(資料揭露)
,車位,,0,,,,10703,,26,其他,停車空間,鋼筋混凝土造,,0,34.15,0,0,0,有,無,1450000,,坡道平面,34.15,1450000,,2(資料揭露)
,車位,,0,,,,10306,,0,其他,住家用,鋼筋混凝土造,,0,35.41,0,0,0,有,無,1530000,,坡道平面,35.41,1530000,,2(資料揭露)
,車位,,0,,,,10306,,0,其他,住家用,鋼筋混凝土造,,0,35.41,0,0,0,有,無,1530000,,坡道平面,35.41,1530000,,2(資料揭露)
,車位,,0,,,,10503,,26,其他,停車空間,鋼筋混凝土造,,0,34.15,0,0,0,有,無,1540000,,坡道平面,34.15,1540000,,2(資料揭露)
,車位,,0,,,,10707,,26,其他,國民住宅,鋼筋混凝土造,,0,34.15,0,0,0,有,無,1540000,,坡道平面,34.15,1540000,,2(資料揭露)
,車位,,0,,,,10505,,26,其他,停車空間,鋼筋混凝土造,,0,34.15,0,0,0,有,無,1650000,,坡道平面,34.15,1650000,,2(資料揭露)
,車位,,0,,,,10411,,26,其他,停車空間,鋼筋混凝土造,,0,34.15,0,0,0,有,無,1650000,,坡道平面,34.15,1650000,,2(資料揭露)
,車位,,0,,,,10610,,26,其他,停車空間,鋼筋混凝土造,,0,34.15,0,0,0,有,無,1980000,,坡道平面,34.15,1980000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.53,住,,,10709,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,169.32,3,2,2,有,無,9080000,58656,坡道平面,36,1260000,親友、員工或其他特殊關係間之交易。;,5(揭露且明細顯示備註)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.27,住,,,10708,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,121.49,2,2,1,有,無,6620000,61295,坡道機械,26.54,800000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.24,住,,,10709,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,117.44,2,2,1,有,無,6450000,62156,坡道機械,26.54,800000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.27,住,,,10708,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,121.49,2,2,1,有,無,7000000,62349,坡道機械,26.54,1080000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10707,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,148.37,3,2,2,有,無,8300000,62427,坡道機械,27.91,780000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.27,住,,,10708,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,122.86,2,2,1,有,無,6870000,62875,坡道機械,27.91,900000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.44,住,,,10709,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,150.2,3,2,2,有,無,8650000,63374,坡道機械,27.91,900000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.44,住,,,10708,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,156.25,3,2,2,有,無,9100000,63374,坡道平面,33.96,1350000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.22,住,,,10707,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,113.5,2,2,1,有,無,6600000,63477,坡道機械,26.54,1080000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.27,住,,,10707,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,121.49,2,2,1,有,無,7110000,63507,坡道機械,26.54,1080000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.46,住,,,10708,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,150.49,3,2,2,有,無,8570000,63655,坡道機械,26.54,680000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.65,住,,,10806,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,184.38,4,2,2,有,無,10920000,63823,坡道平面,36,1450000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10707,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,148.54,3,2,2,有,無,8650000,64246,坡道機械,27.91,900000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.46,住,,,10806,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,151.86,3,2,2,有,無,8750000,64300,坡道機械,27.91,780000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.24,住,,,10712,十四層,7,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,118.81,2,2,1,有,無,6750000,64356,坡道機械,27.91,900000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.65,住,,,10707,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,184.38,4,2,2,有,無,11100000,64699,坡道平面,36,1500000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.27,住,,,10707,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,121.49,2,2,1,有,無,6960000,64876,坡道機械,26.54,800000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10808,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,147,3,2,2,有,無,8500000,64918,坡道機械,26.54,680000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10707,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,147,3,2,2,有,無,8500000,64918,坡道機械,26.54,680000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.27,住,,,10709,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,121.49,2,2,1,有,無,6880000,65298,升降機械,26.54,680000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10807,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,148.54,3,2,2,有,無,8800000,65490,坡道機械,27.91,900000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10707,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,147.17,3,2,2,有,無,8600000,65655,坡道機械,26.54,680000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.22,住,,,10707,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,114.87,2,2,1,有,無,6610000,65662,坡道機械,27.91,900000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.44,住,,,10808,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,148.83,3,2,2,有,無,8830000,65664,坡道機械,26.54,800000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.27,住,,,10806,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,121.49,2,2,1,有,無,7320000,65719,坡道機械,26.54,1080000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10707,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,147.17,3,2,2,有,無,9020000,65821,坡道機械,26.54,1080000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.22,住,,,10708,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,113.5,2,2,1,有,無,6430000,66122,坡道機械,26.54,680000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10807,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,156.63,3,2,2,有,無,9380000,66153,坡道平面,36,1400000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.44,住,,,10710,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,148.83,3,2,2,有,無,8890000,66154,坡道機械,26.54,800000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.65,住,,,10707,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,184.38,4,2,2,有,無,11320000,66181,坡道平面,36,1500000,,2(資料揭露)
東區,房地(土地+建物),東勢子段91~120地號,0.24,住,,,10708,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,90.9,2,2,1,有,無,6030000,66337,,0,0,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10807,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,148.37,3,2,2,有,無,8790000,66495,坡道機械,27.91,780000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.24,住,,,10708,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,118.81,2,2,1,有,無,6830000,66557,坡道機械,27.91,780000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.24,住,,,10707,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,118.81,2,2,1,有,無,6950000,66557,坡道機械,27.91,900000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.24,住,,,10707,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,118.81,2,2,1,有,無,6830000,66557,坡道機械,27.91,780000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.27,住,,,10707,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,122.86,2,2,1,有,無,7220000,66561,坡道機械,27.91,900000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10707,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,156.46,3,2,2,有,無,9350000,66827,坡道平面,36,1300000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.65,住,,,10801,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,176.29,4,2,2,有,無,10700000,66855,坡道機械,27.91,780000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.46,住,,,10707,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,195.95,3,2,2,有,無,10740000,66882,坡道平面,72,2450000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10707,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,147.17,3,2,2,有,無,8750000,66899,坡道機械,26.54,680000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.46,住,,,10707,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,159.95,3,2,2,有,無,9700000,66962,坡道平面,36,1400000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.22,住,,,10707,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,113.5,2,2,1,有,無,6510000,67042,坡道機械,26.54,680000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.27,住,,,10707,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,121.49,2,2,1,有,無,7170000,67088,坡道機械,26.54,800000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.24,住,,,10707,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,117.44,2,2,1,有,無,6790000,67217,坡道機械,26.54,680000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.24,住,,,10707,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,117.44,2,2,1,有,無,6910000,67217,坡道機械,26.54,800000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10707,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,192.46,3,2,2,有,無,10600000,67242,坡道平面,72,2500000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.22,住,,,10707,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,114.87,2,2,1,有,無,6750000,67272,坡道機械,27.91,900000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.46,住,,,10805,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,151.86,3,2,2,有,無,9150000,67527,坡道機械,27.91,780000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.46,住,,,10707,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,159.95,3,2,2,有,無,9780000,67608,坡道平面,36,1400000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10707,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,148.54,3,2,2,有,無,9070000,67728,坡道機械,27.91,900000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.44,住,,,10805,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,148.83,3,2,2,有,無,9100000,67871,坡道機械,26.54,800000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.44,住,,,10712,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,158.29,3,2,2,有,無,9800000,67871,坡道平面,36,1500000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10707,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,156.63,3,2,2,有,無,9690000,67894,坡道平面,36,1500000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.46,住,,,10803,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,151.86,3,2,2,有,無,9200000,67931,坡道機械,27.91,780000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10708,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,148.37,3,2,2,有,無,8980000,68072,坡道機械,27.91,780000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10707,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,156.46,3,2,2,有,無,9600000,68072,坡道平面,36,1400000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.46,住,,,10707,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,159.95,3,2,2,有,無,9860000,68253,坡道平面,36,1400000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.46,住,,,10707,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,159.95,3,2,2,有,無,9860000,68253,坡道平面,36,1400000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.46,住,,,10707,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,159.95,3,2,2,有,無,9710000,68253,坡道平面,36,1250000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.65,住,,,10804,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,184.38,4,2,2,有,無,11550000,68405,坡道平面,36,1400000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.22,住,,,10709,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,113.5,2,2,1,有,無,6750000,68422,坡道機械,26.54,800000,,2(資料揭露)
東區,房地(土地+建物),東勢子段91~120地號,0.22,住,,,10708,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,86.96,2,2,1,有,無,5950000,68422,,0,0,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.24,住,,,10708,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,117.44,2,2,1,有,無,6900000,68427,坡道機械,26.54,680000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10711,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,156.63,3,2,2,有,無,9670000,68557,坡道平面,36,1400000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.44,住,,,10806,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,158.29,3,2,2,有,無,9860000,68771,坡道平面,36,1450000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.53,住,,,10803,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,169.32,3,2,2,有,無,10580000,68857,坡道平面,36,1400000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10803,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,156.46,3,2,2,有,無,9600000,68903,坡道平面,36,1300000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.53,住,,,10708,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,169.32,3,2,2,有,無,10600000,69007,坡道平面,36,1400000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.44,住,,,10707,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,156.25,3,2,2,有,無,9790000,69016,坡道平面,33.96,1350000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.65,住,,,10804,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,182.34,4,2,2,有,無,11700000,69079,坡道平面,33.96,1450000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.46,住,,,10707,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,159.95,3,2,2,有,無,9980000,69221,坡道平面,36,1400000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.44,住,,,10807,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,158.29,3,2,2,有,無,9880000,69343,坡道平面,36,1400000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.44,住,,,10809,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,158.29,3,2,2,有,無,9990000,69425,坡道平面,36,1500000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.44,住,,,10803,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,158.29,3,2,2,有,無,9840000,69425,坡道平面,36,1350000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10803,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,154.59,3,2,2,有,無,9750000,69634,坡道平面,33.96,1350000,,2(資料揭露)
東區,房地(土地+建物),東勢子段91~120地號,0.65,住,,,10803,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,148.38,4,2,2,有,無,10350000,69753,,0,0,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.22,住,,,10707,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,114.87,2,2,1,有,無,6850000,69802,坡道機械,27.91,780000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10710,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,156.63,3,2,2,有,無,9880000,70298,坡道平面,36,1400000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.27,住,,,10709,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,121.49,2,2,1,有,無,7480000,70353,坡道機械,26.54,800000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.44,住,,,10801,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,158.29,3,2,2,有,無,10110000,70406,坡道平面,36,1500000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10808,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,156.63,3,2,2,有,無,10000000,70463,坡道平面,36,1500000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.24,住,,,10707,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,117.44,2,2,1,有,無,7210000,70517,坡道機械,26.54,800000,,2(資料揭露)
東區,房地(土地+建物),東勢子段91~120地號,0.44,住,,,10808,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,122.29,3,2,2,有,無,8660000,70815,,0,0,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.22,住,,,10707,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,113.5,2,2,1,有,無,6850000,70952,坡道機械,26.54,680000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.24,住,,,10707,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,118.81,2,1,1,有,無,7350000,70957,坡道機械,27.91,900000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.65,住,,,10803,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,184.38,4,2,2,有,無,12000000,71438,坡道平面,36,1400000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10801,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,156.46,3,2,2,有,無,10110000,71476,坡道平面,36,1500000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.24,住,,,10707,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,117.44,2,2,1,有,無,7300000,71507,坡道機械,26.54,800000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10803,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,156.46,3,2,2,有,無,10000000,71808,坡道平面,36,1350000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.46,住,,,10707,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,159.95,3,2,2,有,無,10340000,72126,坡道平面,36,1400000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.49,住,,,10708,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,242.01,3,2,2,有,無,13050000,72254,坡道平面,113.99,3800000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.22,住,,,10709,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,114.87,2,2,1,有,無,7210000,72562,坡道機械,27.91,900000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.27,住,,,10707,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,122.86,2,2,1,有,無,7680000,72670,坡道機械,27.91,780000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.22,住,,,10709,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,113.5,2,2,1,有,無,7000000,72677,坡道機械,26.54,680000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10807,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,154.59,3,2,2,有,無,10230000,72785,坡道平面,33.96,1450000,,2(資料揭露)
東區,房地(土地+建物),東勢子段91~120地號,0.22,住,,,10708,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,86.96,2,2,1,有,無,6330000,72792,,0,0,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.65,住,,,10710,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,184.38,4,2,2,有,無,12300000,73460,坡道平面,36,1400000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.27,住,,,10708,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,122.86,2,2,1,有,無,7760000,73512,坡道機械,27.91,780000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.43,住,,,10806,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,156.46,3,2,2,有,無,10260000,73551,坡道平面,36,1400000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.29,住,,,10708,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,162.64,2,2,1,有,無,9610000,76024,坡道平面,62.54,2000000,,2(資料揭露)
東區,房地(土地+建物)+車位,東勢子段91~120地號,0.74,住,,,10710,一層,13,店面(店鋪),住商用,鋼筋混凝土造,,0,172.01,0,0,0,無,無,14040000,91199,坡道平面,33.96,1450000,,2(資料揭露)
南區,房地(土地+建物)+車位,下橋子頭段271~300地號,20.22,住,,,10908,二層,15,住宅大樓(11層含以上有電梯),住家用,見使用執照,,0,165.33,3,2,2,有,無,9850000,62942,坡道平面,33.94,1580000,,2(資料揭露)
